timestamp,what_is_your_age?,what_is_your_gender?,what_is_your_current_year_of_study?,what_is_your_major_or_field_of_study?,what_is_your_current_gpa_or_average_grade?,how_many_hours_do_you_study_per_week?,how_many_assignments_or_deadlines_do_you_have_each_week?,how_often_do_you_attend_classes?,how_much_academic_pressure_do_you_feel?,how_would_you_rate_your_level_of_social_support?,what_is_your_current_living_situation?,do_you_have_a_part_time_job?,do_you_participate_in_extracurricular_activities?,how_would_you_rate_your_sleep_quality?,how_many_hours_of_sleep_do_you_get_per_night?,how_often_do_you_engage_in_physical_activity?,how_would_you_rate_the_quality_of_your_diet?,how_many_hours_do_you_spend_on_screens_phone_computer_tv_per_day?,how_would_you_rate_your_anxiety_levels?,how_would_you_rate_your_depression_symptoms?,what_coping_mechanisms_do_you_use?,how_would_you_rate_your_current_stress_level?
06-10-2024 08:44,19,Male,5,Law,8,9,1,Always,1,4,Off-Campus,No,Yes,5,9,Sometimes,5,3,5,1,Aggression - punching bag,0
06-10-2024 08:44,19,Male,4,BBA General,6,36,0,Never,1,2,Off-Campus,No,Yes,5,6,Rarely,2,9,2,4,Sleeping,3
06-10-2024 08:44,21,Female,2,Law,5,47,14,Frequently,3,3,Off-Campus,Yes,Yes,4,2,Never,5,5,4,1,Listening to Music,5
06-10-2024 08:44,26,Male,2,Electronics and Communication,4,43,5,Never,3,1,On-Campus,Yes,No,4,4,Rarely,2,0,2,1,Aggression - punching bag,4
06-10-2024 08:44,30,Male,3,Core Engineering,4,46,1,Rarely,3,5,Off-Campus,No,No,3,4,Daily,4,1,1,2,Playing Games,4
06-10-2024 08:44,28,Male,2,Robotics and Automation,3,55,5,Frequently,1,5,Off-Campus,No,No,3,2,Frequently,3,1,3,1,Playing Games,5
06-10-2024 08:44,19,Male,5,Core Engineering,6,21,3,Frequently,4,4,On-Campus,Yes,No,5,7,Daily,1,4,5,2,Exercise,2
06-10-2024 08:44,21,Male,2,Law,4,50,8,Sometimes,1,4,On-Campus,Yes,Yes,3,4,Frequently,1,3,3,4,Aggression - punching bag,5
06-10-2024 08:44,29,Female,2,Law,8,11,3,Frequently,3,3,On-Campus,No,No,5,8,Frequently,4,2,5,4,Aggression - punching bag,0
06-10-2024 08:44,21,Male,4,Robotics and Automation,5,48,5,Always,1,4,Off-Campus,No,Yes,1,4,Frequently,4,9,1,4,Listening to Music,4
06-10-2024 08:44,29,Male,1,Core Engineering,4,48,6,Rarely,5,4,On-Campus,Yes,No,5,3,Rarely,2,2,2,2,Playing Games,4
06-10-2024 08:44,28,Female,5,BBA General,5,35,11,Rarely,1,3,Off-Campus,Yes,Yes,1,4,Never,4,9,4,2,Aggression - punching bag,3
06-10-2024 08:44,18,Male,3,Electronics and Communication,3,55,0,Sometimes,1,3,With Family,No,Yes,2,3,Frequently,4,4,4,2,Aggression - punching bag,5
06-10-2024 08:44,21,Male,3,Robotics and Automation,7,29,5,Never,4,3,Off-Campus,No,No,4,5,Sometimes,2,3,5,1,Aggression - punching bag,2
06-10-2024 08:44,23,Male,3,Robotics and Automation,7,38,4,Frequently,5,4,On-Campus,Yes,Yes,1,6,Never,3,6,5,4,Sleeping,3
06-10-2024 08:44,22,Female,3,Core Engineering,7,28,8,Sometimes,4,4,With Family,Yes,Yes,1,5,Sometimes,4,5,3,2,Exercise,2
06-10-2024 08:44,25,Female,4,Core Engineering,7,30,10,Frequently,5,5,Off-Campus,Yes,No,2,5,Rarely,5,9,1,1,Sleeping,3
06-10-2024 08:44,22,Female,5,Law,8,19,8,Always,5,4,With Family,Yes,Yes,4,6,Frequently,4,8,3,5,Exercise,1
06-10-2024 08:44,30,Female,4,Core Engineering,8,20,11,Rarely,3,2,On-Campus,Yes,Yes,1,7,Frequently,3,6,3,5,Aggression - punching bag,1
06-10-2024 08:44,18,Female,5,Civil Engineering,7,34,1,Rarely,4,5,On-Campus,Yes,No,2,5,Rarely,5,0,4,2,Playing Games,3
06-10-2024 08:44,30,Female,5,Law,8,23,14,Frequently,4,4,On-Campus,Yes,Yes,4,7,Daily,3,6,2,4,Aggression - punching bag,2
06-10-2024 08:44,20,Male,4,Electronics and Communication,5,45,11,Never,1,4,On-Campus,Yes,Yes,1,3,Rarely,5,2,3,3,Exercise,5
06-10-2024 08:44,22,Female,3,Law,6,20,6,Frequently,3,3,On-Campus,Yes,Yes,5,6,Daily,2,5,5,5,Exercise,2
06-10-2024 08:44,27,Male,1,Core Engineering,7,11,9,Sometimes,2,1,Off-Campus,No,Yes,1,6,Frequently,5,2,3,1,Sleeping,1
06-10-2024 08:44,21,Female,1,Core Engineering,3,59,0,Frequently,4,1,Off-Campus,No,Yes,5,2,Frequently,4,6,4,5,Listening to Music,5
06-10-2024 08:44,20,Female,5,Electronics and Communication,4,52,13,Always,2,5,Off-Campus,Yes,No,4,3,Sometimes,1,3,2,1,Aggression - punching bag,5
06-10-2024 08:44,24,Male,4,Robotics and Automation,4,35,12,Always,2,4,Off-Campus,No,Yes,1,5,Sometimes,2,0,1,1,Sleeping,4
06-10-2024 08:44,29,Female,5,Civil Engineering,8,12,4,Always,1,1,With Family,Yes,Yes,1,8,Sometimes,3,1,3,2,Sleeping,1
06-10-2024 08:44,27,Female,3,Law,8,20,10,Never,4,3,With Family,Yes,No,1,5,Daily,2,2,2,4,Sleeping,2
06-10-2024 08:44,29,Male,3,BBA General,5,46,1,Rarely,1,1,On-Campus,No,Yes,2,5,Daily,3,9,5,5,Playing Games,4
06-10-2024 08:44,28,Male,5,Electronics and Communication,6,34,4,Rarely,4,4,On-Campus,Yes,Yes,3,5,Rarely,5,8,3,2,Sleeping,3
06-10-2024 08:44,22,Female,2,Electronics and Communication,4,55,6,Frequently,1,3,With Family,No,No,4,4,Rarely,2,5,4,4,Aggression - punching bag,5
06-10-2024 08:44,28,Female,4,Civil Engineering,8,29,13,Frequently,5,3,With Family,Yes,Yes,4,6,Sometimes,1,0,5,5,Playing Games,2
06-10-2024 08:44,27,Male,1,Electronics and Communication,5,59,14,Never,4,5,On-Campus,No,No,4,2,Frequently,1,8,4,4,Listening to Music,5
06-10-2024 08:44,30,Female,5,Electronics and Communication,4,39,13,Always,5,3,With Family,No,No,1,4,Sometimes,5,7,5,2,Playing Games,4
06-10-2024 08:44,29,Female,2,Core Engineering,8,21,7,Never,1,5,With Family,Yes,No,5,8,Never,5,4,3,5,Listening to Music,1
06-10-2024 08:44,25,Female,1,Law,7,37,6,Sometimes,4,4,On-Campus,No,Yes,5,5,Sometimes,5,6,2,3,Sleeping,3
06-10-2024 08:44,20,Male,2,BBA General,8,12,2,Always,2,1,Off-Campus,Yes,No,1,8,Sometimes,2,0,1,5,Playing Games,0
06-10-2024 08:44,28,Female,3,Law,5,41,14,Always,1,5,With Family,Yes,Yes,4,5,Sometimes,3,1,1,5,Listening to Music,4
06-10-2024 08:44,27,Female,5,Robotics and Automation,9,9,8,Rarely,2,5,Off-Campus,Yes,Yes,2,7,Daily,1,5,3,4,Playing Games,0
06-10-2024 08:44,23,Female,3,Law,9,5,1,Never,3,4,With Family,No,No,1,8,Rarely,2,5,2,2,Listening to Music,0
06-10-2024 08:44,23,Female,1,Law,7,21,12,Rarely,2,2,On-Campus,No,No,5,5,Rarely,4,7,5,1,Playing Games,2
06-10-2024 08:44,25,Male,1,Law,7,30,14,Sometimes,3,3,With Family,Yes,No,1,5,Rarely,5,1,5,4,Playing Games,3
06-10-2024 08:44,23,Male,5,Electronics and Communication,7,16,12,Always,4,3,Off-Campus,No,Yes,1,5,Frequently,1,6,4,2,Exercise,2
06-10-2024 08:44,26,Female,5,Robotics and Automation,7,27,3,Never,3,5,Off-Campus,Yes,Yes,2,6,Sometimes,5,1,5,3,Sleeping,2
06-10-2024 08:44,28,Female,1,Electronics and Communication,5,38,10,Never,2,1,On-Campus,Yes,No,3,4,Daily,5,6,5,3,Exercise,4
06-10-2024 08:44,19,Male,3,Law,4,46,2,Rarely,4,5,Off-Campus,Yes,No,2,4,Frequently,4,8,3,1,Aggression - punching bag,4
06-10-2024 08:44,25,Male,3,Robotics and Automation,5,37,2,Frequently,4,5,Off-Campus,Yes,No,5,5,Sometimes,5,1,5,1,Playing Games,3
06-10-2024 08:44,22,Female,1,Robotics and Automation,4,45,12,Sometimes,2,4,With Family,No,No,5,1,Rarely,2,7,1,1,Listening to Music,5
06-10-2024 08:44,18,Male,3,BBA General,9,8,14,Never,2,3,Off-Campus,No,Yes,1,8,Never,1,0,5,3,Playing Games,0
06-10-2024 08:44,25,Male,4,Civil Engineering,4,48,7,Frequently,3,5,On-Campus,No,No,4,1,Frequently,1,6,4,2,Playing Games,5
06-10-2024 08:44,27,Male,5,Civil Engineering,6,30,1,Frequently,5,4,Off-Campus,Yes,No,3,4,Never,2,9,5,1,Listening to Music,3
06-10-2024 08:44,22,Female,5,Law,7,24,8,Always,5,4,With Family,Yes,Yes,4,5,Frequently,4,8,3,5,Exercise,2
06-10-2024 08:44,27,Female,4,Electronics and Communication,7,18,13,Sometimes,5,1,With Family,No,Yes,3,5,Never,3,0,4,3,Exercise,2
06-10-2024 08:44,23,Male,1,Electronics and Communication,8,22,11,Rarely,2,5,On-Campus,Yes,Yes,1,7,Rarely,3,0,4,3,Playing Games,1
06-10-2024 08:44,21,Male,3,Core Engineering,6,33,1,Never,5,1,Off-Campus,No,Yes,5,4,Frequently,1,7,1,3,Playing Games,3
06-10-2024 08:44,23,Male,5,Electronics and Communication,6,15,10,Never,5,2,Off-Campus,No,Yes,3,5,Daily,2,7,5,5,Listening to Music,2
06-10-2024 08:44,29,Female,1,Civil Engineering,9,8,14,Never,2,1,On-Campus,Yes,No,4,8,Daily,1,5,3,3,Playing Games,0
06-10-2024 08:44,19,Female,4,Civil Engineering,8,20,0,Sometimes,5,4,With Family,No,Yes,4,7,Frequently,1,9,5,2,Playing Games,1
06-10-2024 08:44,25,Male,3,BBA General,8,26,0,Always,5,1,With Family,No,No,1,6,Daily,2,2,2,1,Playing Games,2
06-10-2024 08:44,26,Female,1,Law,5,36,13,Never,4,5,With Family,Yes,Yes,5,5,Frequently,1,7,5,2,Playing Games,3
06-10-2024 08:44,20,Male,3,Civil Engineering,6,28,2,Rarely,1,1,With Family,No,Yes,1,4,Frequently,2,6,4,5,Exercise,3
06-10-2024 08:44,25,Female,4,Law,9,10,1,Frequently,3,2,Off-Campus,Yes,Yes,3,8,Sometimes,3,4,2,2,Sleeping,0
06-10-2024 08:44,22,Female,5,BBA General,6,44,10,Rarely,4,5,Off-Campus,Yes,Yes,5,4,Never,5,0,2,3,Playing Games,4
06-10-2024 08:44,18,Female,3,Electronics and Communication,8,23,8,Always,2,4,With Family,No,No,2,6,Daily,2,4,5,2,Sleeping,1
06-10-2024 08:44,23,Male,2,Law,6,39,13,Rarely,1,3,Off-Campus,No,No,2,5,Rarely,3,4,2,2,Exercise,3
06-10-2024 08:44,26,Male,2,Law,7,36,0,Sometimes,5,2,With Family,Yes,Yes,3,5,Daily,4,6,3,4,Aggression - punching bag,3
06-10-2024 08:44,19,Male,5,Core Engineering,3,51,3,Frequently,4,4,On-Campus,Yes,No,5,4,Daily,1,4,5,2,Exercise,5
06-10-2024 08:44,23,Male,5,Robotics and Automation,5,35,8,Sometimes,4,3,With Family,No,No,1,4,Rarely,3,9,5,5,Sleeping,4
06-10-2024 08:44,24,Male,4,Electronics and Communication,9,9,14,Always,2,3,Off-Campus,Yes,Yes,4,8,Daily,3,7,3,2,Exercise,0
06-10-2024 08:44,21,Male,5,Electronics and Communication,6,26,6,Never,4,5,On-Campus,No,No,3,6,Never,4,5,4,1,Sleeping,2
06-10-2024 08:44,19,Male,3,BBA General,8,15,3,Sometimes,4,3,On-Campus,No,Yes,2,8,Rarely,1,3,3,1,Exercise,0
06-10-2024 08:44,22,Female,3,Core Engineering,4,52,0,Sometimes,5,2,Off-Campus,Yes,Yes,4,2,Never,5,5,4,2,Playing Games,5
06-10-2024 08:44,19,Female,4,BBA General,6,46,12,Frequently,5,3,Off-Campus,Yes,No,1,4,Sometimes,1,5,5,3,Playing Games,4
06-10-2024 08:44,22,Female,2,BBA General,9,9,12,Always,5,5,Off-Campus,No,Yes,2,7,Never,1,2,4,2,Sleeping,0
06-10-2024 08:44,21,Male,1,Electronics and Communication,8,24,12,Rarely,4,4,Off-Campus,Yes,Yes,1,6,Frequently,1,6,2,2,Playing Games,2
06-10-2024 08:44,26,Male,5,Robotics and Automation,6,27,10,Never,2,1,On-Campus,No,Yes,1,6,Daily,2,4,5,5,Aggression - punching bag,3
06-10-2024 08:44,30,Female,4,Electronics and Communication,8,21,6,Sometimes,4,1,Off-Campus,Yes,No,1,6,Rarely,1,8,2,5,Aggression - punching bag,2
06-10-2024 08:44,20,Female,4,BBA General,7,18,11,Rarely,1,5,On-Campus,Yes,No,5,6,Daily,2,6,3,4,Aggression - punching bag,2
06-10-2024 08:44,21,Male,1,Core Engineering,3,54,8,Always,5,1,On-Campus,Yes,No,4,3,Never,1,6,3,1,Listening to Music,5
06-10-2024 08:44,20,Female,4,Core Engineering,7,17,9,Sometimes,1,2,With Family,Yes,Yes,2,6,Rarely,4,0,2,1,Aggression - punching bag,2
06-10-2024 08:44,27,Male,3,Robotics and Automation,8,17,1,Always,3,5,With Family,Yes,Yes,1,7,Daily,3,8,3,4,Sleeping,1
06-10-2024 08:44,30,Male,4,BBA General,7,16,7,Frequently,5,5,Off-Campus,No,Yes,5,7,Daily,1,6,5,3,Aggression - punching bag,1
06-10-2024 08:44,23,Male,3,Law,5,57,2,Rarely,3,3,With Family,No,No,5,3,Never,5,3,5,2,Playing Games,5
06-10-2024 08:44,18,Male,3,Electronics and Communication,8,6,7,Always,2,4,Off-Campus,No,Yes,2,8,Daily,4,3,2,3,Aggression - punching bag,0
06-10-2024 08:44,25,Male,2,Civil Engineering,8,23,12,Never,4,5,On-Campus,No,No,1,8,Never,4,2,1,2,Exercise,1
06-10-2024 08:44,26,Female,1,BBA General,5,57,12,Never,5,5,On-Campus,Yes,Yes,1,3,Rarely,5,1,4,2,Listening to Music,5
06-10-2024 08:44,21,Male,1,Core Engineering,9,10,14,Never,2,5,On-Campus,Yes,No,5,7,Daily,1,9,2,3,Exercise,0
06-10-2024 08:44,24,Female,3,Electronics and Communication,8,20,13,Sometimes,5,4,On-Campus,Yes,Yes,5,6,Sometimes,3,5,3,1,Playing Games,1
06-10-2024 08:44,29,Male,5,Law,8,24,1,Always,4,4,With Family,Yes,Yes,3,6,Frequently,5,5,1,4,Sleeping,1
06-10-2024 08:44,26,Female,5,Core Engineering,9,9,10,Sometimes,2,5,Off-Campus,No,Yes,3,8,Frequently,3,7,4,1,Playing Games,0
06-10-2024 08:44,24,Female,5,Law,9,6,6,Sometimes,5,2,Off-Campus,No,No,5,8,Never,3,3,2,3,Aggression - punching bag,0
06-10-2024 08:44,25,Female,2,Law,8,12,12,Always,1,4,Off-Campus,No,No,3,8,Daily,1,2,5,1,Exercise,0
06-10-2024 08:44,30,Female,4,Civil Engineering,6,28,8,Always,1,3,Off-Campus,Yes,Yes,5,6,Never,1,0,3,4,Exercise,2
06-10-2024 08:44,18,Male,2,Electronics and Communication,4,57,6,Rarely,4,5,Off-Campus,No,Yes,5,2,Rarely,5,6,5,3,Aggression - punching bag,5
06-10-2024 08:44,27,Female,2,BBA General,6,44,5,Frequently,5,3,With Family,Yes,No,4,5,Never,2,6,5,2,Sleeping,4
06-10-2024 08:44,21,Male,3,Electronics and Communication,5,39,6,Never,1,3,With Family,No,No,5,4,Never,4,9,2,1,Sleeping,4
06-10-2024 08:44,19,Male,3,Law,3,56,2,Rarely,4,5,Off-Campus,Yes,No,2,3,Frequently,4,8,3,1,Aggression - punching bag,5
06-10-2024 08:44,20,Female,4,BBA General,8,5,4,Never,5,3,Off-Campus,No,No,1,8,Rarely,3,9,2,5,Exercise,0
06-10-2024 08:44,28,Male,4,Electronics and Communication,7,18,6,Frequently,4,2,Off-Campus,Yes,No,4,7,Sometimes,2,1,1,2,Sleeping,2
06-10-2024 08:44,30,Male,3,Robotics and Automation,5,52,10,Never,3,2,Off-Campus,No,Yes,4,3,Sometimes,3,7,1,2,Aggression - punching bag,5
06-10-2024 08:44,22,Female,3,Core Engineering,5,41,6,Rarely,3,4,On-Campus,Yes,Yes,3,5,Never,1,0,2,3,Sleeping,4
06-10-2024 08:44,25,Female,1,Civil Engineering,9,9,12,Sometimes,5,4,With Family,No,No,1,7,Frequently,3,1,2,1,Aggression - punching bag,0
06-10-2024 08:44,25,Female,1,Law,8,22,6,Sometimes,4,4,On-Campus,No,Yes,5,7,Sometimes,5,6,2,3,Sleeping,1
06-10-2024 08:44,18,Female,3,Core Engineering,3,57,9,Never,3,3,Off-Campus,No,Yes,5,3,Rarely,3,8,1,1,Aggression - punching bag,5
06-10-2024 08:44,24,Female,2,Electronics and Communication,9,7,5,Rarely,2,4,Off-Campus,Yes,Yes,4,8,Rarely,1,8,2,4,Sleeping,0
06-10-2024 08:44,22,Female,5,BBA General,4,49,6,Sometimes,2,5,On-Campus,No,Yes,3,3,Daily,4,9,3,1,Playing Games,5
06-10-2024 08:44,28,Male,5,BBA General,9,6,5,Never,3,5,With Family,Yes,No,3,7,Daily,4,8,5,5,Aggression - punching bag,0
06-10-2024 08:44,21,Male,3,BBA General,7,25,2,Sometimes,4,1,On-Campus,No,Yes,1,4,Daily,4,9,3,3,Exercise,3
06-10-2024 08:44,20,Female,5,Core Engineering,8,23,9,Frequently,3,2,Off-Campus,Yes,No,5,8,Sometimes,5,4,4,4,Listening to Music,1
06-10-2024 08:44,23,Male,2,Civil Engineering,7,22,8,Rarely,5,3,Off-Campus,No,Yes,4,7,Rarely,4,5,4,3,Aggression - punching bag,2
06-10-2024 08:44,25,Female,4,Robotics and Automation,8,19,5,Sometimes,3,1,Off-Campus,No,Yes,3,7,Frequently,4,4,5,1,Playing Games,1
06-10-2024 08:44,29,Male,1,Core Engineering,6,15,6,Always,3,2,On-Campus,Yes,No,2,6,Sometimes,1,4,5,4,Aggression - punching bag,2
06-10-2024 08:44,26,Female,1,Electronics and Communication,9,12,6,Frequently,3,4,On-Campus,Yes,Yes,4,8,Never,1,3,2,3,Listening to Music,0
06-10-2024 08:44,19,Male,5,Core Engineering,7,16,3,Frequently,4,4,On-Campus,Yes,No,5,8,Daily,1,4,5,2,Exercise,1
06-10-2024 08:44,28,Female,3,Robotics and Automation,5,48,7,Rarely,3,5,Off-Campus,No,No,5,5,Rarely,5,0,2,5,Listening to Music,4
06-10-2024 08:44,30,Male,1,BBA General,4,56,10,Never,1,3,On-Campus,No,No,1,3,Frequently,2,8,5,2,Playing Games,5
06-10-2024 08:44,24,Male,5,Electronics and Communication,6,38,7,Never,4,1,On-Campus,No,No,2,4,Daily,1,6,4,3,Playing Games,3
06-10-2024 08:44,23,Male,1,Robotics and Automation,5,37,2,Frequently,4,3,With Family,No,Yes,1,4,Frequently,5,1,3,3,Playing Games,4
06-10-2024 08:44,20,Female,4,BBA General,4,36,4,Never,5,3,Off-Campus,No,No,1,4,Rarely,3,9,2,5,Exercise,4
06-10-2024 08:44,30,Female,5,Robotics and Automation,9,9,1,Never,5,3,With Family,No,Yes,2,7,Frequently,1,8,1,5,Sleeping,0
06-10-2024 08:44,30,Female,2,Robotics and Automation,8,18,7,Rarely,4,4,Off-Campus,Yes,Yes,5,7,Daily,3,3,3,3,Playing Games,1
06-10-2024 08:44,30,Female,1,Law,6,30,0,Always,3,3,On-Campus,Yes,Yes,5,5,Frequently,2,6,2,2,Aggression - punching bag,3
06-10-2024 08:44,20,Male,3,Civil Engineering,4,48,2,Rarely,1,1,With Family,No,Yes,1,2,Frequently,2,6,4,5,Exercise,5
06-10-2024 08:44,22,Male,2,Electronics and Communication,4,37,4,Rarely,2,5,Off-Campus,No,Yes,1,3,Frequently,2,6,1,4,Playing Games,4
06-10-2024 08:44,21,Male,3,Robotics and Automation,9,14,5,Never,4,3,Off-Campus,No,No,4,7,Sometimes,2,3,5,1,Aggression - punching bag,0
06-10-2024 08:44,23,Female,1,Robotics and Automation,6,36,11,Sometimes,2,2,On-Campus,No,Yes,5,4,Never,5,5,5,4,Exercise,4
06-10-2024 08:44,25,Female,4,Law,8,22,1,Frequently,3,2,Off-Campus,Yes,Yes,3,6,Sometimes,3,4,2,2,Sleeping,2
06-10-2024 08:44,20,Female,4,Core Engineering,8,12,9,Sometimes,1,2,With Family,Yes,Yes,2,7,Rarely,4,0,2,1,Aggression - punching bag,1
06-10-2024 08:44,24,Female,5,Civil Engineering,7,21,9,Never,5,2,On-Campus,Yes,No,2,7,Rarely,1,8,4,1,Sleeping,1
06-10-2024 08:44,21,Female,3,Robotics and Automation,4,46,11,Sometimes,3,2,On-Campus,Yes,Yes,2,2,Never,3,7,4,1,Sleeping,5
06-10-2024 08:44,25,Female,4,Core Engineering,8,9,6,Frequently,1,1,With Family,No,No,3,7,Frequently,1,1,5,2,Listening to Music,0
06-10-2024 08:44,27,Male,1,Civil Engineering,4,57,9,Always,3,5,On-Campus,No,Yes,1,3,Frequently,5,0,1,4,Exercise,5
06-10-2024 08:44,27,Female,2,Core Engineering,8,23,11,Rarely,3,1,Off-Campus,No,No,5,6,Daily,5,1,3,3,Aggression - punching bag,2
06-10-2024 08:44,28,Male,5,Law,5,59,5,Never,2,2,With Family,Yes,No,1,3,Daily,1,6,1,5,Playing Games,5
06-10-2024 08:44,18,Female,5,BBA General,6,26,9,Sometimes,1,3,With Family,No,Yes,2,5,Sometimes,5,5,5,1,Sleeping,2
06-10-2024 08:44,30,Female,4,BBA General,3,53,4,Frequently,2,4,With Family,No,Yes,1,2,Rarely,4,3,1,3,Exercise,5
06-10-2024 08:44,27,Male,3,Electronics and Communication,8,14,5,Sometimes,3,5,With Family,No,Yes,5,8,Never,4,7,1,3,Aggression - punching bag,1
06-10-2024 08:44,23,Female,1,BBA General,6,37,9,Always,2,3,Off-Campus,No,No,4,6,Rarely,4,1,5,5,Playing Games,3
06-10-2024 08:44,25,Male,5,Robotics and Automation,7,23,13,Frequently,3,2,On-Campus,Yes,Yes,4,8,Rarely,2,2,4,2,Aggression - punching bag,1
06-10-2024 08:44,23,Female,4,Civil Engineering,8,16,11,Sometimes,5,2,With Family,Yes,No,2,7,Daily,3,2,2,1,Aggression - punching bag,1
06-10-2024 08:44,27,Female,1,Robotics and Automation,9,9,13,Always,2,4,On-Campus,No,No,3,7,Daily,3,2,1,1,Aggression - punching bag,0
06-10-2024 08:44,24,Female,5,Law,4,47,6,Sometimes,5,2,Off-Campus,No,No,5,3,Never,3,3,2,3,Aggression - punching bag,5
06-10-2024 08:44,24,Female,4,Core Engineering,8,21,3,Never,2,4,Off-Campus,No,No,3,7,Never,5,5,1,3,Exercise,1
06-10-2024 08:44,23,Male,4,Civil Engineering,9,8,10,Always,1,1,With Family,Yes,No,3,7,Never,2,5,4,4,Listening to Music,0
06-10-2024 08:44,28,Male,1,Electronics and Communication,8,24,13,Never,1,1,Off-Campus,No,Yes,3,7,Daily,1,8,5,1,Listening to Music,1
06-10-2024 08:44,24,Male,4,Civil Engineering,8,16,1,Rarely,3,4,On-Campus,No,Yes,4,6,Rarely,1,7,1,1,Exercise,2
06-10-2024 08:44,25,Female,1,Civil Engineering,8,16,14,Frequently,2,2,With Family,No,No,5,8,Daily,2,1,2,3,Exercise,1
06-10-2024 08:44,24,Female,1,Civil Engineering,8,10,10,Sometimes,2,3,On-Campus,Yes,Yes,2,7,Sometimes,2,1,2,5,Listening to Music,1
06-10-2024 08:44,29,Male,4,BBA General,4,51,12,Sometimes,5,5,Off-Campus,No,Yes,3,2,Daily,3,1,3,5,Sleeping,5
06-10-2024 08:44,20,Female,5,Robotics and Automation,8,14,2,Always,2,1,With Family,Yes,Yes,4,7,Rarely,3,9,2,3,Exercise,1
06-10-2024 08:44,25,Female,3,Law,5,41,7,Frequently,2,2,Off-Campus,No,Yes,4,4,Frequently,1,8,5,3,Exercise,4
06-10-2024 08:44,25,Male,4,Core Engineering,6,25,12,Sometimes,5,3,On-Campus,Yes,Yes,1,5,Rarely,4,4,2,4,Playing Games,3
06-10-2024 08:44,30,Female,5,Core Engineering,5,44,14,Frequently,1,5,On-Campus,Yes,No,2,4,Daily,4,4,5,1,Aggression - punching bag,4
06-10-2024 08:44,29,Female,2,Core Engineering,9,11,1,Always,5,4,With Family,No,No,4,7,Never,2,9,1,4,Sleeping,0
06-10-2024 08:44,21,Male,3,Civil Engineering,7,11,5,Rarely,1,2,With Family,No,Yes,3,7,Rarely,3,0,4,5,Aggression - punching bag,1
06-10-2024 08:44,27,Female,3,Civil Engineering,5,44,13,Never,4,5,With Family,Yes,Yes,4,4,Sometimes,3,5,1,3,Listening to Music,4
06-10-2024 08:44,21,Female,5,BBA General,5,47,7,Always,3,5,With Family,Yes,Yes,2,5,Frequently,5,9,4,2,Playing Games,4
06-10-2024 08:44,23,Male,1,Electronics and Communication,6,47,11,Rarely,2,5,On-Campus,Yes,Yes,1,4,Rarely,3,0,4,3,Playing Games,4
06-10-2024 08:44,30,Female,3,Robotics and Automation,7,22,10,Never,5,2,With Family,No,Yes,2,7,Daily,1,4,1,2,Aggression - punching bag,2
06-10-2024 08:44,27,Male,5,Electronics and Communication,4,49,11,Always,5,1,On-Campus,Yes,No,5,4,Rarely,5,2,1,5,Aggression - punching bag,5
06-10-2024 08:44,30,Female,5,Civil Engineering,6,34,9,Frequently,4,3,On-Campus,Yes,No,2,6,Sometimes,5,6,1,4,Exercise,3
06-10-2024 08:44,21,Male,1,Electronics and Communication,5,54,12,Rarely,4,4,Off-Campus,Yes,Yes,1,3,Frequently,1,6,2,2,Playing Games,5
06-10-2024 08:44,22,Female,3,Core Engineering,7,17,0,Sometimes,5,2,Off-Campus,Yes,Yes,4,6,Never,5,5,4,2,Playing Games,1
06-10-2024 08:44,26,Female,1,Civil Engineering,8,13,3,Never,1,2,With Family,Yes,No,4,8,Frequently,3,5,4,5,Exercise,1
06-10-2024 08:44,22,Female,3,Core Engineering,9,14,8,Sometimes,4,4,With Family,Yes,Yes,1,7,Sometimes,4,5,3,2,Exercise,0
06-10-2024 08:44,23,Male,1,Civil Engineering,6,45,9,Rarely,4,1,With Family,No,No,4,3,Sometimes,5,3,3,3,Exercise,4
06-10-2024 08:44,30,Male,2,Law,5,41,7,Rarely,4,1,On-Campus,Yes,Yes,5,4,Sometimes,5,1,4,4,Exercise,4
06-10-2024 08:44,24,Female,5,Law,9,7,6,Rarely,4,2,With Family,No,No,5,8,Rarely,1,0,3,2,Listening to Music,0
06-10-2024 08:44,28,Female,2,Law,8,16,9,Sometimes,1,3,With Family,Yes,No,3,6,Frequently,3,8,4,4,Listening to Music,1
06-10-2024 08:44,20,Female,3,Electronics and Communication,9,10,6,Rarely,1,1,Off-Campus,Yes,No,4,8,Never,5,8,2,3,Listening to Music,0
06-10-2024 08:44,29,Male,4,BBA General,8,10,11,Always,4,3,On-Campus,Yes,Yes,2,7,Frequently,4,8,2,1,Aggression - punching bag,0
06-10-2024 08:44,27,Female,2,Civil Engineering,6,36,11,Frequently,2,2,Off-Campus,Yes,No,2,4,Frequently,3,8,1,5,Sleeping,3
06-10-2024 08:44,23,Male,2,Civil Engineering,7,23,9,Always,1,5,On-Campus,Yes,No,5,6,Frequently,2,3,4,3,Sleeping,2
06-10-2024 08:44,26,Female,1,Electronics and Communication,8,26,6,Frequently,3,4,On-Campus,Yes,Yes,4,7,Never,1,3,2,3,Listening to Music,2
06-10-2024 08:44,30,Female,5,Core Engineering,6,34,14,Frequently,1,5,On-Campus,Yes,No,2,5,Daily,4,4,5,1,Aggression - punching bag,3
06-10-2024 08:44,30,Female,5,Civil Engineering,7,20,7,Frequently,4,3,With Family,No,No,5,6,Sometimes,4,9,1,1,Listening to Music,2
